hash_id,transaction_date,quantity,sales_amount,discount_amount,after_compensation_sales_amount,cost,grossprofit_amount,item_name,unit_point
cust_00000566,2025-08-19 14:48:42.600622,1,200.97,34.61,166.36,145.03,55.94,Item_692,2.0
cust_00000567,2025-05-18 14:48:42.600671,1,624.8,23.76,601.04,443.08,181.72,Item_871,6.0
cust_00000567,2025-01-06 14:48:42.600698,1,1756.21,149.09,1607.12,1345.69,410.52,Item_552,18.0
cust_00000567,2024-12-22 14:48:42.600720,1,106.96,7.59,99.37,68.52,38.44,Item_502,1.0
cust_00000568,2025-01-22 14:48:42.600766,2,3446.81,533.51,2913.29,2389.71,1057.1,Item_179,34.0
cust_00000568,2024-11-26 14:48:42.600791,2,216.16,42.15,174.01,131.65,84.52,Item_90,2.0
cust_00000568,2025-09-19 14:48:42.600812,2,241.56,30.98,210.59,170.45,71.11,Item_677,2.0
cust_00000568,2025-02-20 14:48:42.600832,1,361.98,49.8,312.18,244.91,117.07,Item_213,4.0
cust_00000568,2024-11-06 14:48:42.600852,2,112.24,15.96,96.28,86.5,25.74,Item_175,1.0
cust_00000568,2024-11-08 14:48:42.600872,2,1613.85,240.91,1372.94,1040.91,572.93,Item_252,16.0
cust_00000568,2025-05-05 14:48:42.600892,1,656.84,79.6,577.24,417.6,239.24,Item_545,7.0
cust_00000569,2025-09-20 14:48:42.600939,1,625.81,26.27,599.54,494.74,131.07,Item_813,6.0
cust_00000570,2025-03-20 14:48:42.600996,1,1989.11,383.06,1606.06,1292.57,696.54,Item_832,20.0
cust_00000570,2024-11-30 14:48:42.601025,3,326.13,64.71,261.42,220.44,105.68,Item_104,3.0
cust_00000570,2024-10-04 14:48:42.601047,1,1047.72,147.89,899.83,642.94,404.79,Item_83,10.0
cust_00000570,2025-01-01 14:48:42.601068,1,561.05,70.86,490.19,445.85,115.2,Item_740,6.0
cust_00000571,2025-01-02 14:48:42.601113,1,475.5,59.83,415.67,355.22,120.28,Item_194,5.0
cust_00000571,2024-10-01 14:48:42.601143,3,952.94,50.65,902.29,625.98,326.96,Item_657,10.0
cust_00000571,2025-04-29 14:48:42.601165,1,637.15,11.71,625.44,451.23,185.92,Item_216,6.0
cust_00000572,2025-09-03 14:48:42.601211,4,230.86,31.59,199.26,141.65,89.2,Item_146,2.0
cust_00000572,2025-08-17 14:48:42.601238,1,59.68,10.8,48.88,37.79,21.89,Item_624,1.0
cust_00000572,2025-07-10 14:48:42.601262,2,177.37,31.29,146.08,135.77,41.6,Item_474,2.0
cust_00000573,2025-03-04 14:48:42.601308,1,266.73,14.25,252.47,199.53,67.2,Item_686,3.0
cust_00000573,2025-09-16 14:48:42.601334,1,7668.32,1308.36,6359.96,4865.86,2802.46,Item_783,77.0
cust_00000573,2024-10-27 14:48:42.601354,1,650.0,114.06,535.94,422.53,227.46,Item_984,6.0
cust_00000573,2025-08-08 14:48:42.601375,1,872.68,131.28,741.41,588.47,284.22,Item_544,9.0
cust_00000573,2024-10-03 14:48:42.601395,2,1333.98,79.59,1254.39,870.62,463.37,Item_199,13.0
cust_00000574,2025-02-02 14:48:42.601439,3,1636.98,315.58,1321.4,1168.48,468.5,Item_107,16.0
cust_00000574,2024-10-02 14:48:42.601468,1,126.13,23.48,102.65,77.54,48.59,Item_781,1.0
cust_00000574,2025-04-08 14:48:42.601499,1,221.79,15.78,206.01,163.11,58.69,Item_491,2.0
cust_00000574,2025-05-20 14:48:42.601524,1,978.53,35.5,943.03,758.71,219.82,Item_410,10.0
cust_00000574,2025-08-10 14:48:42.601544,3,697.24,31.08,666.17,466.96,230.29,Item_453,7.0
cust_00000574,2025-06-06 14:48:42.601566,1,405.07,37.48,367.59,294.7,110.37,Item_602,4.0
cust_00000574,2025-06-03 14:48:42.601588,3,1502.57,238.27,1264.3,1141.34,361.23,Item_622,15.0
cust_00000575,2025-04-15 14:48:42.601634,2,144.29,20.25,124.03,108.44,35.84,Item_310,1.0
cust_00000576,2025-04-09 14:48:42.601688,4,76.09,14.02,62.07,53.71,22.37,Item_745,1.0
cust_00000577,2025-09-04 14:48:42.601739,3,132.87,2.0,130.87,93.25,39.62,Item_880,1.0
cust_00000577,2025-07-31 14:48:42.601766,3,3115.88,487.84,2628.04,2231.39,884.49,Item_812,31.0
cust_00000578,2025-07-14 14:48:42.601810,2,32.07,5.9,26.17,22.5,9.57,Item_322,0.0
cust_00000578,2025-01-18 14:48:42.601837,2,50.6,2.21,48.39,31.62,18.99,Item_541,1.0
cust_00000578,2025-07-20 14:48:42.601861,2,196.84,17.89,178.95,142.42,54.42,Item_660,2.0
cust_00000579,2025-01-06 14:48:42.601912,3,346.07,2.01,344.05,266.65,79.41,Item_18,3.0
cust_00000579,2024-12-15 14:48:42.601939,2,1029.63,196.27,833.36,681.0,348.63,Item_653,10.0
cust_00000579,2025-09-15 14:48:42.601959,3,145.64,13.11,132.53,110.04,35.6,Item_427,1.0
cust_00000579,2025-05-16 14:48:42.601979,1,228.51,19.93,208.58,177.84,50.67,Item_926,2.0
cust_00000579,2025-06-10 14:48:42.601998,2,1367.09,161.41,1205.67,840.37,526.71,Item_77,14.0
cust_00000579,2025-05-23 14:48:42.602017,2,3253.81,62.03,3191.77,2461.56,792.24,Item_837,33.0
cust_00000579,2025-06-28 14:48:42.602036,2,1835.03,146.51,1688.52,1202.41,632.62,Item_135,18.0
cust_00000579,2025-03-15 14:48:42.602055,2,3381.59,47.01,3334.59,2233.53,1148.07,Item_608,34.0
cust_00000579,2025-07-25 14:48:42.602076,2,6226.41,1123.37,5103.04,4220.48,2005.93,Item_156,62.0
cust_00000579,2025-03-20 14:48:42.602096,2,1749.83,124.31,1625.52,1293.99,455.84,Item_959,17.0
cust_00000579,2024-10-19 14:48:42.602115,1,602.76,6.62,596.14,414.47,188.29,Item_407,6.0
cust_00000579,2025-03-25 14:48:42.602135,1,933.58,39.86,893.72,641.24,292.33,Item_387,9.0
cust_00000579,2025-06-04 14:48:42.602154,1,1241.15,188.54,1052.61,899.95,341.2,Item_294,12.0
cust_00000580,2025-01-16 14:48:42.602201,2,41.14,1.3,39.84,26.33,14.82,Item_323,0.0
cust_00000580,2024-10-30 14:48:42.602228,2,101.24,14.32,86.91,70.99,30.25,Item_85,1.0
cust_00000581,2024-11-25 14:48:42.602273,2,1079.66,38.2,1041.46,727.92,351.74,Item_648,11.0
cust_00000581,2024-11-21 14:48:42.602299,3,190.94,29.04,161.9,136.09,54.84,Item_225,2.0
cust_00000581,2024-10-15 14:48:42.602323,3,2716.78,16.89,2699.89,1973.35,743.43,Item_374,27.0
cust_00000581,2024-12-01 14:48:42.602344,1,524.23,12.83,511.4,402.47,121.76,Item_663,5.0
cust_00000581,2025-03-06 14:48:42.602366,3,307.72,33.37,274.35,225.93,81.79,Item_962,3.0
cust_00000581,2024-10-31 14:48:42.602387,5,906.11,15.53,890.58,667.87,238.24,Item_104,9.0
cust_00000582,2024-11-18 14:48:42.602432,2,1649.25,83.85,1565.39,1122.72,526.52,Item_678,16.0
cust_00000582,2025-07-14 14:48:42.602459,1,19.54,3.9,15.63,12.83,6.71,Item_620,0.0
cust_00000582,2024-12-04 14:48:42.602481,5,1076.8,190.96,885.84,655.46,421.34,Item_47,11.0
cust_00000583,2024-10-23 14:48:42.602543,2,2544.56,145.37,2399.19,1920.32,624.24,Item_164,25.0
cust_00000583,2025-04-04 14:48:42.602570,1,155.27,22.6,132.67,110.89,44.38,Item_963,2.0
cust_00000583,2025-04-12 14:48:42.602592,1,146.82,15.64,131.17,107.22,39.6,Item_100,1.0
cust_00000583,2025-02-09 14:48:42.602612,3,3040.88,372.84,2668.03,2038.73,1002.14,Item_793,30.0
cust_00000584,2025-02-01 14:48:42.602657,3,251.33,9.54,241.79,175.67,75.66,Item_958,3.0
cust_00000584,2025-04-22 14:48:42.602683,1,160.68,13.46,147.22,108.96,51.72,Item_78,2.0
cust_00000584,2024-11-22 14:48:42.602705,1,143.65,16.7,126.95,86.82,56.83,Item_530,1.0
cust_00000584,2025-04-04 14:48:42.602729,1,426.59,79.58,347.01,270.33,156.26,Item_46,4.0
cust_00000585,2024-10-05 14:48:42.602775,2,589.27,93.07,496.2,469.58,119.69,Item_828,6.0
cust_00000585,2025-07-25 14:48:42.602802,1,884.16,7.61,876.55,624.77,259.39,Item_49,9.0
cust_00000585,2024-11-26 14:48:42.602824,3,417.08,25.45,391.63,306.03,111.05,Item_89,4.0
cust_00000585,2024-12-18 14:48:42.602844,1,749.82,75.28,674.54,549.28,200.55,Item_684,7.0
cust_00000586,2025-09-03 14:48:42.602889,2,246.57,37.09,209.48,195.02,51.55,Item_470,2.0
cust_00000586,2024-11-15 14:48:42.602916,2,154.96,21.43,133.54,108.43,46.54,Item_859,2.0
cust_00000586,2024-11-28 14:48:42.602937,4,595.32,83.07,512.25,465.06,130.26,Item_466,6.0
cust_00000586,2024-10-09 14:48:42.602960,1,287.17,19.25,267.92,199.73,87.44,Item_495,3.0
cust_00000586,2024-12-06 14:48:42.602981,2,246.67,17.98,228.7,175.4,71.27,Item_49,2.0
cust_00000587,2025-03-11 14:48:42.603028,5,3251.84,165.24,3086.59,2039.53,1212.31,Item_657,33.0
cust_00000587,2025-09-12 14:48:42.603054,1,239.42,1.18,238.25,170.66,68.76,Item_530,2.0
cust_00000587,2025-06-12 14:48:42.603074,1,874.12,122.91,751.21,611.0,263.12,Item_777,9.0
cust_00000587,2024-09-30 14:48:42.603094,1,310.04,55.9,254.14,217.74,92.3,Item_664,3.0
cust_00000587,2025-05-08 14:48:42.603113,3,3603.77,521.04,3082.73,2838.28,765.49,Item_513,36.0
cust_00000587,2025-01-19 14:48:42.603132,2,604.81,77.1,527.7,439.99,164.81,Item_417,6.0
cust_00000587,2025-08-21 14:48:42.603151,2,938.72,1.58,937.14,594.51,344.21,Item_134,9.0
cust_00000587,2025-09-09 14:48:42.603173,3,4700.08,685.22,4014.86,3277.27,1422.81,Item_555,47.0
cust_00000588,2024-12-31 14:48:42.603220,2,93.33,8.47,84.86,59.87,33.46,Item_727,1.0
cust_00000588,2024-10-13 14:48:42.603247,2,337.72,53.24,284.47,207.23,130.49,Item_302,3.0
cust_00000589,2025-04-30 14:48:42.603293,1,548.22,49.86,498.36,352.38,195.84,Item_44,5.0
cust_00000589,2024-10-08 14:48:42.603319,4,62.22,7.57,54.65,45.91,16.31,Item_278,1.0
cust_00000590,2024-10-10 14:48:42.603363,1,721.98,60.15,661.83,492.33,229.65,Item_312,7.0
cust_00000590,2025-07-13 14:48:42.603388,3,1691.91,156.52,1535.39,1258.55,433.36,Item_913,17.0
cust_00000590,2025-01-31 14:48:42.603408,1,1611.05,134.36,1476.69,1071.87,539.18,Item_337,16.0
cust_00000590,2025-05-13 14:48:42.603427,3,2387.5,187.29,2200.21,1713.42,674.08,Item_91,24.0
cust_00000590,2025-05-11 14:48:42.603447,2,2872.8,132.19,2740.61,2051.37,821.44,Item_216,29.0
cust_00000590,2024-10-11 14:48:42.603468,1,994.49,191.54,802.95,664.86,329.63,Item_320,10.0
cust_00000590,2024-10-17 14:48:42.603490,3,1079.56,146.73,932.83,815.63,263.93,Item_812,11.0
cust_00000590,2024-11-21 14:48:42.603516,1,622.32,44.53,577.79,453.33,168.98,Item_601,6.0
cust_00000590,2025-08-07 14:48:42.603536,2,513.83,74.88,438.96,395.94,117.89,Item_758,5.0
cust_00000590,2025-02-07 14:48:42.603556,4,450.91,83.67,367.25,271.26,179.65,Item_712,5.0
cust_00000590,2025-01-28 14:48:42.603575,2,2949.67,296.94,2652.73,1943.13,1006.54,Item_292,29.0
cust_00000590,2024-12-24 14:48:42.603596,1,6184.21,915.58,5268.63,4008.68,2175.53,Item_415,62.0
cust_00000590,2025-04-05 14:48:42.603616,4,223.7,9.59,214.11,142.7,80.99,Item_30,2.0
cust_00000590,2024-09-27 14:48:42.603635,3,187.12,1.33,185.79,133.98,53.14,Item_258,2.0
cust_00000591,2025-02-02 14:48:42.603695,5,282.43,15.92,266.51,199.33,83.1,Item_223,3.0
cust_00000591,2025-07-31 14:48:42.603723,2,972.55,34.34,938.21,643.29,329.26,Item_980,10.0
cust_00000591,2025-09-08 14:48:42.603744,5,156.1,2.07,154.03,99.96,56.14,Item_825,2.0
cust_00000592,2024-11-17 14:48:42.603789,3,276.62,52.86,223.76,207.78,68.84,Item_102,3.0
cust_00000592,2024-12-13 14:48:42.603815,2,3276.61,181.14,3095.47,2171.33,1105.28,Item_959,33.0
cust_00000592,2024-12-11 14:48:42.603837,1,528.62,50.59,478.04,375.47,153.16,Item_235,5.0
cust_00000593,2025-02-27 14:48:42.603884,1,592.78,45.1,547.67,443.85,148.93,Item_703,6.0
cust_00000593,2025-01-30 14:48:42.603912,2,552.46,72.92,479.54,428.63,123.83,Item_932,6.0
cust_00000593,2025-01-02 14:48:42.603933,1,126.87,2.41,124.46,81.14,45.73,Item_552,1.0
cust_00000593,2025-09-17 14:48:42.603953,1,477.41,18.86,458.55,345.27,132.14,Item_508,5.0
cust_00000593,2024-10-01 14:48:42.603973,3,1079.4,100.51,978.89,808.57,270.83,Item_433,11.0
cust_00000594,2025-06-12 14:48:42.604020,3,650.21,6.34,643.87,399.48,250.73,Item_124,7.0
cust_00000594,2024-12-31 14:48:42.604047,1,238.66,24.74,213.92,148.41,90.25,Item_215,2.0
cust_00000594,2025-04-01 14:48:42.604067,2,324.55,32.98,291.57,250.39,74.15,Item_156,3.0
cust_00000594,2025-07-25 14:48:42.604087,3,953.27,113.89,839.38,718.57,234.7,Item_301,10.0
cust_00000595,2024-09-26 14:48:42.604131,3,191.94,32.34,159.6,133.92,58.02,Item_517,2.0
cust_00000595,2024-11-06 14:48:42.604166,2,115.87,18.15,97.71,69.53,46.34,Item_315,1.0
cust_00000596,2025-03-17 14:48:42.604212,4,414.38,71.57,342.82,264.73,149.65,Item_523,4.0
cust_00000596,2024-10-04 14:48:42.604238,1,63.87,9.53,54.34,45.67,18.2,Item_306,1.0
cust_00000596,2025-01-23 14:48:42.604263,1,909.23,128.05,781.19,622.64,286.6,Item_220,9.0
cust_00000596,2025-08-24 14:48:42.604284,3,862.01,83.69,778.32,565.35,296.65,Item_11,9.0
cust_00000597,2025-02-18 14:48:42.604330,2,4204.08,334.12,3869.96,2816.23,1387.84,Item_815,42.0
cust_00000597,2024-10-26 14:48:42.604357,3,382.86,7.82,375.04,285.48,97.38,Item_161,4.0
cust_00000597,2025-06-06 14:48:42.604379,5,340.37,1.31,339.05,220.45,119.92,Item_925,3.0
cust_00000597,2025-04-24 14:48:42.604400,2,256.99,22.97,234.02,177.87,79.12,Item_897,3.0
cust_00000598,2025-08-08 14:48:42.604447,1,167.76,8.7,159.06,118.97,48.79,Item_217,2.0
cust_00000598,2025-01-25 14:48:42.604473,1,846.81,101.7,745.11,649.65,197.16,Item_671,8.0
cust_00000598,2024-10-29 14:48:42.604502,1,1110.6,163.99,946.61,866.36,244.24,Item_21,11.0
cust_00000599,2024-11-09 14:48:42.604555,1,916.67,70.32,846.34,640.5,276.16,Item_46,9.0
cust_00000599,2025-07-13 14:48:42.604581,5,507.31,25.49,481.83,340.51,166.81,Item_209,5.0
cust_00000599,2025-02-10 14:48:42.604603,2,857.82,24.73,833.09,596.28,261.55,Item_934,9.0
cust_00000599,2024-10-14 14:48:42.604623,5,1245.86,46.06,1199.8,841.85,404.01,Item_765,12.0
cust_00000599,2025-08-08 14:48:42.604642,5,654.8,66.54,588.26,512.09,142.7,Item_653,7.0
cust_00000599,2025-07-11 14:48:42.604662,1,132.75,25.08,107.67,83.07,49.68,Item_651,1.0
cust_00000599,2025-03-05 14:48:42.604681,1,5180.89,680.94,4499.95,3487.51,1693.38,Item_756,52.0
cust_00000599,2024-10-09 14:48:42.604700,1,299.05,46.33,252.72,212.26,86.79,Item_683,3.0
cust_00000599,2025-08-10 14:48:42.604720,2,2718.59,86.78,2631.81,1971.41,747.17,Item_671,27.0
cust_00000599,2025-03-05 14:48:42.604741,1,864.06,66.83,797.23,668.64,195.41,Item_786,9.0
cust_00000599,2025-07-15 14:48:42.604760,1,560.13,88.29,471.83,409.54,150.59,Item_964,6.0
cust_00000599,2025-06-13 14:48:42.604779,1,781.37,126.76,654.61,533.38,247.99,Item_613,8.0
cust_00000600,2025-03-26 14:48:42.604826,2,247.46,29.63,217.83,170.78,76.68,Item_510,2.0
cust_00000600,2025-03-17 14:48:42.604865,1,2279.78,449.46,1830.31,1780.88,498.9,Item_915,23.0
cust_00000600,2025-06-08 14:48:42.604887,2,573.13,34.78,538.35,393.86,179.26,Item_869,6.0
cust_00000600,2024-11-22 14:48:42.604908,1,149.02,5.63,143.38,90.4,58.61,Item_315,1.0
cust_00000601,2025-07-09 14:48:42.604952,1,336.77,33.09,303.67,237.82,98.95,Item_640,3.0
cust_00000601,2025-09-08 14:48:42.604978,1,1572.06,114.2,1457.86,1078.14,493.91,Item_204,16.0
cust_00000601,2025-05-04 14:48:42.605005,2,338.29,17.75,320.55,240.15,98.14,Item_920,3.0
cust_00000601,2025-05-21 14:48:42.605025,1,882.93,37.18,845.74,671.54,211.39,Item_759,9.0
cust_00000601,2025-04-26 14:48:42.605044,1,4472.56,20.14,4452.42,2913.16,1559.4,Item_713,45.0
cust_00000601,2025-01-25 14:48:42.605063,1,3083.07,177.18,2905.89,2286.36,796.71,Item_679,31.0
cust_00000601,2024-09-24 14:48:42.605085,5,782.6,40.86,741.74,511.08,271.52,Item_263,8.0
cust_00000601,2025-02-27 14:48:42.605105,1,496.67,57.09,439.58,393.82,102.85,Item_719,5.0
cust_00000601,2025-08-22 14:48:42.605124,1,188.33,0.1,188.23,143.02,45.3,Item_854,2.0
cust_00000602,2024-09-22 14:48:42.605168,1,119.4,8.52,110.88,90.34,29.05,Item_909,1.0
cust_00000602,2024-10-05 14:48:42.605194,1,865.36,167.65,697.71,550.62,314.74,Item_229,9.0
cust_00000602,2025-01-26 14:48:42.605217,3,1666.09,63.26,1602.84,1133.31,532.79,Item_132,17.0
cust_00000602,2025-04-13 14:48:42.605238,2,120.97,19.66,101.31,82.35,38.62,Item_427,1.0
cust_00000602,2025-08-04 14:48:42.605258,5,1305.21,251.79,1053.42,916.01,389.2,Item_691,13.0
cust_00000602,2025-05-07 14:48:42.605278,2,171.11,12.04,159.07,127.26,43.85,Item_502,2.0
cust_00000602,2025-06-02 14:48:42.605298,3,1233.23,103.72,1129.51,942.87,290.36,Item_60,12.0
cust_00000602,2025-06-24 14:48:42.605318,1,1226.78,113.52,1113.26,859.61,367.18,Item_368,12.0
cust_00000603,2025-02-12 14:48:42.605365,1,379.5,34.93,344.57,289.03,90.47,Item_570,4.0
cust_00000603,2025-01-17 14:48:42.605392,2,646.59,6.84,639.75,390.35,256.25,Item_501,6.0
cust_00000604,2024-12-08 14:48:42.605437,5,1617.69,232.58,1385.11,1272.82,344.87,Item_704,16.0
cust_00000605,2025-02-19 14:48:42.605487,1,1295.9,82.39,1213.51,916.09,379.81,Item_704,13.0
cust_00000605,2025-06-16 14:48:42.605521,3,2660.98,312.74,2348.25,1844.86,816.12,Item_348,27.0
cust_00000605,2024-12-04 14:48:42.605543,4,1311.69,158.55,1153.13,935.06,376.63,Item_966,13.0
cust_00000605,2025-05-05 14:48:42.605563,3,590.44,85.87,504.57,427.56,162.88,Item_177,6.0
cust_00000605,2025-04-29 14:48:42.605583,1,647.9,114.77,533.14,405.82,242.08,Item_538,6.0
cust_00000606,2025-01-16 14:48:42.605633,2,363.93,71.6,292.32,258.1,105.83,Item_708,4.0
cust_00000606,2025-02-16 14:48:42.605660,2,159.65,13.37,146.28,109.22,50.43,Item_79,2.0
cust_00000606,2025-04-19 14:48:42.605681,2,329.08,62.8,266.28,262.13,66.95,Item_947,3.0
cust_00000606,2024-12-22 14:48:42.605701,1,61.31,12.08,49.23,37.29,24.03,Item_337,1.0
cust_00000606,2025-05-05 14:48:42.605723,1,1841.88,267.54,1574.34,1176.76,665.12,Item_106,18.0
cust_00000607,2025-06-09 14:48:42.605772,1,189.47,20.56,168.91,146.26,43.21,Item_919,2.0
cust_00000607,2025-07-07 14:48:42.605799,1,119.66,11.21,108.45,73.42,46.24,Item_729,1.0
cust_00000608,2024-11-27 14:48:42.605845,4,57.53,8.96,48.57,40.23,17.3,Item_446,1.0
cust_00000608,2025-03-14 14:48:42.605871,4,1008.43,139.61,868.82,635.91,372.52,Item_131,10.0
cust_00000609,2025-03-13 14:48:42.605915,5,915.42,3.03,912.39,551.46,363.96,Item_701,9.0
cust_00000609,2024-11-17 14:48:42.605942,2,3785.7,540.75,3244.95,2862.25,923.44,Item_892,38.0
cust_00000610,2025-03-18 14:48:42.605986,2,119.89,17.08,102.81,88.75,31.14,Item_830,1.0
cust_00000610,2025-02-04 14:48:42.606012,1,58.23,5.25,52.98,37.31,20.92,Item_152,1.0
cust_00000611,2025-01-16 14:48:42.606056,1,412.76,5.28,407.48,306.67,106.09,Item_431,4.0
cust_00000611,2025-09-08 14:48:42.606083,3,72.14,5.47,66.67,53.88,18.26,Item_372,1.0
cust_00000612,2025-06-18 14:48:42.606127,1,174.54,1.95,172.59,138.27,36.27,Item_607,2.0
cust_00000612,2025-02-24 14:48:42.606153,2,287.04,14.24,272.8,176.38,110.66,Item_170,3.0
cust_00000612,2024-12-27 14:48:42.606174,1,1371.44,114.62,1256.82,1090.8,280.64,Item_632,14.0
cust_00000613,2024-12-12 14:48:42.606218,1,1330.66,35.67,1294.98,1021.66,308.99,Item_118,13.0
cust_00000613,2025-05-21 14:48:42.606243,3,181.1,3.29,177.82,113.98,67.12,Item_344,2.0
cust_00000613,2024-11-04 14:48:42.606266,3,304.48,47.19,257.29,220.68,83.79,Item_447,3.0
cust_00000613,2025-02-17 14:48:42.606286,4,2576.21,58.78,2517.43,1956.27,619.93,Item_23,26.0
cust_00000613,2025-08-08 14:48:42.606305,4,394.86,40.6,354.26,305.04,89.82,Item_513,4.0
cust_00000613,2024-12-18 14:48:42.606327,2,639.65,41.23,598.42,401.86,237.79,Item_344,6.0
cust_00000613,2024-10-05 14:48:42.606347,3,270.22,37.53,232.69,177.53,92.69,Item_126,3.0
cust_00000613,2025-03-17 14:48:42.606366,3,3013.92,219.54,2794.38,1817.34,1196.58,Item_102,30.0
cust_00000613,2024-09-28 14:48:42.606385,1,313.87,9.77,304.1,211.29,102.58,Item_12,3.0
cust_00000613,2025-07-28 14:48:42.606404,2,1064.38,2.07,1062.31,660.69,403.69,Item_823,11.0
cust_00000613,2025-03-18 14:48:42.606424,1,1457.18,13.26,1443.92,1114.9,342.27,Item_390,15.0
cust_00000613,2025-07-14 14:48:42.606443,1,1182.1,170.54,1011.56,933.59,248.5,Item_536,12.0
cust_00000614,2024-10-28 14:48:42.606489,2,457.94,37.12,420.83,324.71,133.23,Item_478,5.0
cust_00000614,2025-03-22 14:48:42.606522,2,1165.7,8.82,1156.88,779.57,386.13,Item_856,12.0
cust_00000614,2025-03-30 14:48:42.606543,1,1628.66,99.1,1529.56,1298.81,329.85,Item_264,16.0
cust_00000614,2025-02-16 14:48:42.606563,1,1838.66,253.38,1585.28,1142.1,696.55,Item_719,18.0
cust_00000614,2025-03-27 14:48:42.606583,1,319.68,9.91,309.77,231.73,87.95,Item_517,3.0
cust_00000614,2025-03-20 14:48:42.606604,2,729.13,86.16,642.97,492.91,236.22,Item_446,7.0
cust_00000615,2025-03-08 14:48:42.606653,2,518.2,7.14,511.06,333.74,184.46,Item_677,5.0
cust_00000615,2025-03-28 14:48:42.606680,2,445.25,71.37,373.89,287.99,157.27,Item_231,4.0
cust_00000615,2025-05-29 14:48:42.606707,1,315.45,55.61,259.84,217.27,98.18,Item_933,3.0
cust_00000615,2024-12-19 14:48:42.606730,3,151.76,14.23,137.53,101.42,50.35,Item_739,2.0
cust_00000615,2025-08-03 14:48:42.606750,3,1569.71,216.18,1353.52,1087.13,482.57,Item_376,16.0
cust_00000615,2025-05-21 14:48:42.606775,2,287.99,6.64,281.34,215.43,72.56,Item_146,3.0
cust_00000615,2025-06-12 14:48:42.606795,2,1461.32,160.26,1301.05,1139.68,321.64,Item_469,15.0
cust_00000616,2024-12-30 14:48:42.606841,2,259.14,24.52,234.62,202.81,56.33,Item_349,3.0
cust_00000616,2024-11-30 14:48:42.606868,4,49.82,5.69,44.13,35.24,14.58,Item_902,0.0
cust_00000616,2024-12-11 14:48:42.606889,1,1000.64,197.29,803.35,772.25,228.39,Item_495,10.0
cust_00000617,2024-12-28 14:48:42.606934,4,93.76,14.47,79.29,63.28,30.48,Item_318,1.0
cust_00000618,2025-08-05 14:48:42.606982,2,3422.35,366.43,3055.92,2188.86,1233.49,Item_837,34.0
cust_00000618,2025-05-17 14:48:42.607009,2,1590.17,86.49,1503.68,1210.48,379.69,Item_177,16.0
cust_00000618,2025-06-20 14:48:42.607031,1,418.61,15.96,402.65,318.65,99.97,Item_649,4.0
cust_00000619,2025-02-18 14:48:42.607075,3,197.15,9.44,187.71,131.74,65.41,Item_927,2.0
cust_00000619,2025-07-08 14:48:42.607100,1,713.8,132.63,581.18,471.17,242.64,Item_199,7.0
cust_00000619,2025-02-21 14:48:42.607121,1,1392.22,78.52,1313.7,857.77,534.46,Item_237,14.0
cust_00000619,2025-01-06 14:48:42.607144,3,516.82,56.62,460.2,364.25,152.57,Item_440,5.0
cust_00000619,2025-07-10 14:48:42.607164,2,1147.82,205.86,941.97,898.41,249.41,Item_607,11.0
cust_00000619,2024-10-10 14:48:42.607183,3,878.86,144.87,733.99,665.74,213.13,Item_695,9.0
cust_00000619,2024-11-17 14:48:42.607202,3,763.33,109.73,653.6,505.91,257.42,Item_326,8.0
cust_00000619,2025-08-15 14:48:42.607221,2,3515.4,149.88,3365.51,2303.76,1211.63,Item_806,35.0
cust_00000619,2025-01-28 14:48:42.607240,5,2288.94,432.53,1856.41,1611.26,677.68,Item_973,23.0
cust_00000619,2024-11-10 14:48:42.607263,1,3481.0,604.69,2876.3,2502.82,978.17,Item_343,35.0
cust_00000619,2025-02-14 14:48:42.607288,1,800.48,32.13,768.35,548.23,252.25,Item_612,8.0
cust_00000619,2025-03-21 14:48:42.607307,5,3008.67,151.31,2857.36,1869.29,1139.38,Item_751,30.0
cust_00000619,2024-12-27 14:48:42.607328,1,1025.1,171.04,854.06,717.8,307.3,Item_719,10.0
cust_00000619,2025-07-08 14:48:42.607348,5,1350.55,130.3,1220.26,1070.3,280.25,Item_865,14.0
cust_00000620,2024-12-09 14:48:42.607392,5,507.01,71.01,436.0,323.34,183.67,Item_529,5.0
cust_00000620,2025-04-13 14:48:42.607417,3,4957.76,81.96,4875.8,3625.68,1332.08,Item_595,50.0
cust_00000620,2024-12-27 14:48:42.607438,2,958.51,97.49,861.02,661.5,297.0,Item_158,10.0
cust_00000620,2025-01-11 14:48:42.607457,2,715.09,10.35,704.74,491.63,223.46,Item_8,7.0
cust_00000620,2025-06-06 14:48:42.607476,1,845.18,97.58,747.6,654.82,190.36,Item_138,8.0
cust_00000620,2024-09-28 14:48:42.607503,2,221.06,34.42,186.64,134.2,86.85,Item_468,2.0
cust_00000620,2025-01-14 14:48:42.607523,1,356.8,20.92,335.88,237.4,119.4,Item_640,4.0
cust_00000620,2025-05-24 14:48:42.607546,2,960.27,156.19,804.08,768.13,192.14,Item_912,10.0
cust_00000620,2025-02-23 14:48:42.607565,2,4139.23,647.38,3491.86,2958.08,1181.15,Item_270,41.0
cust_00000620,2024-11-07 14:48:42.607586,2,4702.2,805.98,3896.22,3756.46,945.74,Item_42,47.0
cust_00000620,2025-09-03 14:48:42.607606,2,581.87,9.46,572.41,365.53,216.34,Item_330,6.0
cust_00000620,2024-12-19 14:48:42.607625,2,118.71,13.3,105.41,78.08,40.63,Item_133,1.0
